Paper,Authors,Year,Subject,MALE,Mean Year,Stimuli Modality,Linguisticity,Task,Kinds of response,Inference,Contrasts Included,Simplified Contrasts,Location (BA),Software,Original Space,Reported Coordinates,x,y,z,mni_x,mni_y,mni_z,z score,Correction,Effect,Gaps,Scanning Method,Tesla,Design,Title,Journal
69,"Jia, X. & Liang, P.",2015,13,7,24.6,visual,nonlinguistic,numerical inductive reasoning,Oral Report,indcutive,Complex Induction vs. Complex Application,Inductive-Baseline,Left medial frontal gyrus (BA 11),SPM5,MNI,MNI,-3,42,-15,-3,42,-15,4.262,uncorrected,random,gaps,fMRI,3,Event-related,The Relationship of Four Brain Regions to an Information-Processing Model of Numerical Inductive Reasoning Process: An fMRI Study,Journal of Advanced Neuroscience Research
69,"Jia, X. & Liang, P.",2015,13,7,24.6,visual,nonlinguistic,numerical inductive reasoning,Oral Report,indcutive,Complex Induction vs. Complex Application,Inductive-Baseline,Left inferior frontal gyrus (BA 11),SPM5,MNI,MNI,-24,36,-18,-24,36,-18,4.647,uncorrected,random,gaps,fMRI,3,Event-related,The Relationship of Four Brain Regions to an Information-Processing Model of Numerical Inductive Reasoning Process: An fMRI Study,Journal of Advanced Neuroscience Research
69,"Jia, X. & Liang, P.",2015,13,7,24.6,visual,nonlinguistic,numerical inductive reasoning,Oral Report,indcutive,Complex Induction vs. Complex Application,Inductive-Baseline,Right middle frontal gyrus (BA 46),SPM5,MNI,MNI,51,24,27,51,24,27,5.655,uncorrected,random,gaps,fMRI,3,Event-related,The Relationship of Four Brain Regions to an Information-Processing Model of Numerical Inductive Reasoning Process: An fMRI Study,Journal of Advanced Neuroscience Research
69,"Jia, X. & Liang, P.",2015,13,7,24.6,visual,nonlinguistic,numerical inductive reasoning,Oral Report,indcutive,Complex Induction vs. Complex Application,Inductive-Baseline,Right middle frontal gyrus (BA 46),SPM5,MNI,MNI,45,21,21,45,21,21,5.153,uncorrected,random,gaps,fMRI,3,Event-related,The Relationship of Four Brain Regions to an Information-Processing Model of Numerical Inductive Reasoning Process: An fMRI Study,Journal of Advanced Neuroscience Research
69,"Jia, X. & Liang, P.",2015,13,7,24.6,visual,nonlinguistic,numerical inductive reasoning,Oral Report,indcutive,Complex Induction vs. Complex Application,Inductive-Baseline,Right inferior frontal gyrus (BA 44),SPM5,MNI,MNI,57,18,15,57,18,15,4.712,uncorrected,random,gaps,fMRI,3,Event-related,The Relationship of Four Brain Regions to an Information-Processing Model of Numerical Inductive Reasoning Process: An fMRI Study,Journal of Advanced Neuroscience Research
69,"Jia, X. & Liang, P.",2015,13,7,24.6,visual,nonlinguistic,numerical inductive reasoning,Oral Report,indcutive,Complex Induction vs. Complex Application,Inductive-Baseline,Left middle occipital gyrus (BA 18),SPM5,MNI,MNI,-21,-99,0,-21,-99,0,5.296,uncorrected,random,gaps,fMRI,3,Event-related,The Relationship of Four Brain Regions to an Information-Processing Model of Numerical Inductive Reasoning Process: An fMRI Study,Journal of Advanced Neuroscience Research
69,"Jia, X. & Liang, P.",2015,13,7,24.6,visual,nonlinguistic,numerical inductive reasoning,Oral Report,indcutive,Complex Induction vs. Complex Application,Inductive-Baseline,Left cuneus (BA 17),SPM5,MNI,MNI,-15,-99,-9,-15,-99,-9,5.152,uncorrected,random,gaps,fMRI,3,Event-related,The Relationship of Four Brain Regions to an Information-Processing Model of Numerical Inductive Reasoning Process: An fMRI Study,Journal of Advanced Neuroscience Research
69,"Jia, X. & Liang, P.",2015,13,7,24.6,visual,nonlinguistic,numerical inductive reasoning,Oral Report,indcutive,Complex Induction vs. Complex Application,Inductive-Baseline,Left inferior occipital gyrus (BA 17),SPM5,MNI,MNI,-15,-90,-12,-15,-90,-12,4.486,uncorrected,random,gaps,fMRI,3,Event-related,The Relationship of Four Brain Regions to an Information-Processing Model of Numerical Inductive Reasoning Process: An fMRI Study,Journal of Advanced Neuroscience Research
69,"Jia, X. & Liang, P.",2015,13,7,24.6,visual,nonlinguistic,numerical inductive reasoning,Oral Report,indcutive,Simple Induction Prime vs. Simple Induction Target,Inductive-Inductive,Left middle frontal gyrus (BA 11),SPM5,MNI,MNI,-39,51,-9,-39,51,-9,2.702,uncorrected 0.01,random,gaps,fMRI,3,Event-related,The Relationship of Four Brain Regions to an Information-Processing Model of Numerical Inductive Reasoning Process: An fMRI Study,Journal of Advanced Neuroscience Research
69,"Jia, X. & Liang, P.",2015,13,7,24.6,visual,nonlinguistic,numerical inductive reasoning,Oral Report,indcutive,Simple Induction Prime vs. Simple Induction Target,Inductive-Inductive,Left middle frontal gyrus (BA 46),SPM5,MNI,MNI,-54,27,27,-54,27,27,2.506,uncorrected 0.01,random,gaps,fMRI,3,Event-related,The Relationship of Four Brain Regions to an Information-Processing Model of Numerical Inductive Reasoning Process: An fMRI Study,Journal of Advanced Neuroscience Research
69,"Jia, X. & Liang, P.",2015,13,7,24.6,visual,nonlinguistic,numerical inductive reasoning,Oral Report,indcutive,Simple Induction Prime vs. Simple Induction Target,Inductive-Inductive,Left middle frontal gyrus (BA 46),SPM5,MNI,MNI,-54,33,18,-54,33,18,2.225,uncorrected 0.01,random,gaps,fMRI,3,Event-related,The Relationship of Four Brain Regions to an Information-Processing Model of Numerical Inductive Reasoning Process: An fMRI Study,Journal of Advanced Neuroscience Research
69,"Jia, X. & Liang, P.",2015,13,7,24.6,visual,nonlinguistic,numerical inductive reasoning,Oral Report,indcutive,Simple Induction Prime vs. Simple Induction Target,Inductive-Inductive,Right middle frontal gyrus (BA 46),SPM5,MNI,MNI,51,27,27,51,27,27,2.746,uncorrected 0.01,random,gaps,fMRI,3,Event-related,The Relationship of Four Brain Regions to an Information-Processing Model of Numerical Inductive Reasoning Process: An fMRI Study,Journal of Advanced Neuroscience Research
69,"Jia, X. & Liang, P.",2015,13,7,24.6,visual,nonlinguistic,numerical inductive reasoning,Oral Report,indcutive,Simple Induction Prime vs. Simple Induction Target,Inductive-Inductive,Left inferior frontal gyrus (BA 44),SPM5,MNI,MNI,-51,15,21,-51,15,21,2.103,uncorrected 0.01,random,gaps,fMRI,3,Event-related,The Relationship of Four Brain Regions to an Information-Processing Model of Numerical Inductive Reasoning Process: An fMRI Study,Journal of Advanced Neuroscience Research
69,"Jia, X. & Liang, P.",2015,13,7,24.6,visual,nonlinguistic,numerical inductive reasoning,Oral Report,indcutive,Simple Induction Prime vs. Simple Induction Target,Inductive-Inductive,Right angular gyrus (BA 39),SPM5,MNI,MNI,51,-72,27,51,-72,27,3.591,uncorrected 0.01,random,gaps,fMRI,3,Event-related,The Relationship of Four Brain Regions to an Information-Processing Model of Numerical Inductive Reasoning Process: An fMRI Study,Journal of Advanced Neuroscience Research
69,"Jia, X. & Liang, P.",2015,13,7,24.6,visual,nonlinguistic,numerical inductive reasoning,Oral Report,indcutive,Simple Induction Prime vs. Simple Induction Target,Inductive-Inductive,Right angular gyrus (BA 39),SPM5,MNI,MNI,60,-60,24,60,-60,24,2.236,uncorrected 0.01,random,gaps,fMRI,3,Event-related,The Relationship of Four Brain Regions to an Information-Processing Model of Numerical Inductive Reasoning Process: An fMRI Study,Journal of Advanced Neuroscience Research
69,"Jia, X. & Liang, P.",2015,13,7,24.6,visual,nonlinguistic,numerical inductive reasoning,Oral Report,indcutive,Simple Induction Prime vs. Simple Induction Target,Inductive-Inductive,Left inferior parietal lobule (BA 40),SPM5,MNI,MNI,-51,-48,51,-51,-48,51,3.003,uncorrected 0.01,random,gaps,fMRI,3,Event-related,The Relationship of Four Brain Regions to an Information-Processing Model of Numerical Inductive Reasoning Process: An fMRI Study,Journal of Advanced Neuroscience Research
69,"Jia, X. & Liang, P.",2015,13,7,24.6,visual,nonlinguistic,numerical inductive reasoning,Oral Report,indcutive,Complex Induction Prime vs. Complex Induction Target,Inductive-Inductive,Right medial frontal gyrus (BA 9),SPM5,MNI,MNI,12,45,27,12,45,27,2.706,uncorrected 0.01,random,gaps,fMRI,3,Event-related,The Relationship of Four Brain Regions to an Information-Processing Model of Numerical Inductive Reasoning Process: An fMRI Study,Journal of Advanced Neuroscience Research
69,"Jia, X. & Liang, P.",2015,13,7,24.6,visual,nonlinguistic,numerical inductive reasoning,Oral Report,indcutive,Complex Induction Prime vs. Complex Induction Target,Inductive-Inductive,Right superior frontal gyrus (BA 8),SPM5,MNI,MNI,15,48,42,15,48,42,2.682,uncorrected 0.01,random,gaps,fMRI,3,Event-related,The Relationship of Four Brain Regions to an Information-Processing Model of Numerical Inductive Reasoning Process: An fMRI Study,Journal of Advanced Neuroscience Research
69,"Jia, X. & Liang, P.",2015,13,7,24.6,visual,nonlinguistic,numerical inductive reasoning,Oral Report,indcutive,Complex Induction vs. Simple Induction,Inductive-Inductive,Right middle frontal gyrus (BA 46),SPM5,MNI,MNI,57,24,30,57,24,30,5.35,uncorrected 0.005,random,gaps,fMRI,3,Event-related,The Relationship of Four Brain Regions to an Information-Processing Model of Numerical Inductive Reasoning Process: An fMRI Study,Journal of Advanced Neuroscience Research
69,"Jia, X. & Liang, P.",2015,13,7,24.6,visual,nonlinguistic,numerical inductive reasoning,Oral Report,indcutive,Complex Induction vs. Simple Induction,Inductive-Inductive,Right inferior frontal gyrus (BA 44),SPM5,MNI,MNI,54,15,12,54,15,12,4.227,uncorrected 0.005,random,gaps,fMRI,3,Event-related,The Relationship of Four Brain Regions to an Information-Processing Model of Numerical Inductive Reasoning Process: An fMRI Study,Journal of Advanced Neuroscience Research
69,"Jia, X. & Liang, P.",2015,13,7,24.6,visual,nonlinguistic,numerical inductive reasoning,Oral Report,indcutive,Complex Induction vs. Simple Induction,Inductive-Inductive,Right middle frontal gyrus (BA 9),SPM5,MNI,MNI,51,18,39,51,18,39,4.215,uncorrected 0.005,random,gaps,fMRI,3,Event-related,The Relationship of Four Brain Regions to an Information-Processing Model of Numerical Inductive Reasoning Process: An fMRI Study,Journal of Advanced Neuroscience Research
69,"Jia, X. & Liang, P.",2015,13,7,24.6,visual,nonlinguistic,numerical inductive reasoning,Oral Report,indcutive,Complex Induction vs. Simple Induction,Inductive-Inductive,Right middle frontal gyrus (BA 10),SPM5,MNI,MNI,39,60,-9,39,60,-9,5.012,uncorrected 0.005,random,gaps,fMRI,3,Event-related,The Relationship of Four Brain Regions to an Information-Processing Model of Numerical Inductive Reasoning Process: An fMRI Study,Journal of Advanced Neuroscience Research
69,"Jia, X. & Liang, P.",2015,13,7,24.6,visual,nonlinguistic,numerical inductive reasoning,Oral Report,indcutive,Complex Induction vs. Simple Induction,Inductive-Inductive,Left inferior parietal lobule (BA 40),SPM5,MNI,MNI,-45,-45,57,-45,-45,57,3.968,uncorrected 0.005,random,gaps,fMRI,3,Event-related,The Relationship of Four Brain Regions to an Information-Processing Model of Numerical Inductive Reasoning Process: An fMRI Study,Journal of Advanced Neuroscience Research
69,"Jia, X. & Liang, P.",2015,13,7,24.6,visual,nonlinguistic,numerical inductive reasoning,Oral Report,indcutive,Complex Induction vs. Simple Induction,Inductive-Inductive,Left inferior parietal lobule (BA 40),SPM5,MNI,MNI,-45,-45,48,-45,-45,48,3.321,uncorrected 0.005,random,gaps,fMRI,3,Event-related,The Relationship of Four Brain Regions to an Information-Processing Model of Numerical Inductive Reasoning Process: An fMRI Study,Journal of Advanced Neuroscience Research
69,"Jia, X. & Liang, P.",2015,13,7,24.6,visual,nonlinguistic,numerical inductive reasoning,Oral Report,indcutive,Complex Induction vs. Simple Induction,Inductive-Inductive,Left postcentral gyrus (BA 40),SPM5,MNI,MNI,-45,-36,51,-45,-36,51,3.611,uncorrected 0.005,random,gaps,fMRI,3,Event-related,The Relationship of Four Brain Regions to an Information-Processing Model of Numerical Inductive Reasoning Process: An fMRI Study,Journal of Advanced Neuroscience Research
69,"Jia, X. & Liang, P.",2015,13,7,24.6,visual,nonlinguistic,numerical inductive reasoning,Oral Report,indcutive,Complex Induction vs. Simple Induction,Inductive-Inductive,Right inferior parietal lobule (BA 40),SPM5,MNI,MNI,39,-54,48,39,-54,48,5.461,uncorrected 0.005,random,gaps,fMRI,3,Event-related,The Relationship of Four Brain Regions to an Information-Processing Model of Numerical Inductive Reasoning Process: An fMRI Study,Journal of Advanced Neuroscience Research
69,"Jia, X. & Liang, P.",2015,13,7,24.6,visual,nonlinguistic,numerical inductive reasoning,Oral Report,indcutive,Complex Induction vs. Simple Induction,Inductive-Inductive,Right inferior parietal lobule (BA 40),SPM5,MNI,MNI,42,-45,42,42,-45,42,4.837,uncorrected 0.005,random,gaps,fMRI,3,Event-related,The Relationship of Four Brain Regions to an Information-Processing Model of Numerical Inductive Reasoning Process: An fMRI Study,Journal of Advanced Neuroscience Research
69,"Jia, X. & Liang, P.",2015,13,7,24.6,visual,nonlinguistic,numerical inductive reasoning,Oral Report,indcutive,Complex Induction vs. Simple Induction,Inductive-Inductive,Right superior parietal lobule (BA 7),SPM5,MNI,MNI,33,-63,45,33,-63,45,3.245,uncorrected 0.005,random,gaps,fMRI,3,Event-related,The Relationship of Four Brain Regions to an Information-Processing Model of Numerical Inductive Reasoning Process: An fMRI Study,Journal of Advanced Neuroscience Research
69,"Jia, X. & Liang, P.",2015,13,7,24.6,visual,nonlinguistic,numerical inductive reasoning,Oral Report,indcutive,Complex Induction vs. Simple Induction,Inductive-Inductive,Right precuneus (BA 7),SPM5,MNI,MNI,12,-72,42,12,-72,42,4.824,uncorrected 0.005,random,gaps,fMRI,3,Event-related,The Relationship of Four Brain Regions to an Information-Processing Model of Numerical Inductive Reasoning Process: An fMRI Study,Journal of Advanced Neuroscience Research
69,"Jia, X. & Liang, P.",2015,13,7,24.6,visual,nonlinguistic,numerical inductive reasoning,Oral Report,indcutive,Complex Induction vs. Simple Induction,Inductive-Inductive,Right thalamus,SPM5,MNI,MNI,21,-27,0,21,-27,0,4.845,uncorrected 0.005,random,gaps,fMRI,3,Event-related,The Relationship of Four Brain Regions to an Information-Processing Model of Numerical Inductive Reasoning Process: An fMRI Study,Journal of Advanced Neuroscience Research
69,"Jia, X. & Liang, P.",2015,13,7,24.6,visual,nonlinguistic,numerical inductive reasoning,Oral Report,indcutive,Complex Induction vs. Simple Induction,Inductive-Inductive,Right thalamus,SPM5,MNI,MNI,12,-18,9,12,-18,9,3.405,uncorrected 0.005,random,gaps,fMRI,3,Event-related,The Relationship of Four Brain Regions to an Information-Processing Model of Numerical Inductive Reasoning Process: An fMRI Study,Journal of Advanced Neuroscience Research
69,"Jia, X. & Liang, P.",2015,13,7,24.6,visual,nonlinguistic,numerical inductive reasoning,Oral Report,indcutive,Complex Induction vs. Simple Induction,Inductive-Inductive,Right putamen,SPM5,MNI,MNI,27,-21,3,27,-21,3,3.198,uncorrected 0.005,random,gaps,fMRI,3,Event-related,The Relationship of Four Brain Regions to an Information-Processing Model of Numerical Inductive Reasoning Process: An fMRI Study,Journal of Advanced Neuroscience Research
69,"Jia, X. & Liang, P.",2015,13,7,24.6,visual,nonlinguistic,numerical inductive reasoning,Oral Report,indcutive,Complex Induction vs. Simple Induction,Inductive-Inductive,Left lingual gyrus (BA 17),SPM5,MNI,MNI,-12,-96,-9,-12,-96,-9,5.061,uncorrected 0.005,random,gaps,fMRI,3,Event-related,The Relationship of Four Brain Regions to an Information-Processing Model of Numerical Inductive Reasoning Process: An fMRI Study,Journal of Advanced Neuroscience Research
70,"Parkin, B. L., Hellyer, P. J., Leech, R. and Hampshire, A.",2015,18,-,-,visual,nonlinguistic,nonverbal reasoning task,Evaluate (Yes / No),inductive,Positive effect of condition,Inductive,Occipital cortex (V2) right,SPM8,MNI,MNI,32,-88,4,32,-88,4,13.04 (t),corrected,-,gaps,fMRI,3,Event-related,Dynamic network mechanisms of relational integration,Journal of Neuroscience
70,"Parkin, B. L., Hellyer, P. J., Leech, R. and Hampshire, A.",2015,18,-,-,visual,nonlinguistic,nonverbal reasoning task,Evaluate (Yes / No),inductive,Positive effect of condition,Inductive,Occipital cortex (V2) left,SPM8,MNI,MNI,-26,-90,-4,-26,-90,-4,11.89,corrected,-,gaps,fMRI,3,Event-related,Dynamic network mechanisms of relational integration,Journal of Neuroscience
70,"Parkin, B. L., Hellyer, P. J., Leech, R. and Hampshire, A.",2015,18,-,-,visual,nonlinguistic,nonverbal reasoning task,Evaluate (Yes / No),inductive,Positive effect of condition,Inductive,Superior parietal cortex right,SPM8,MNI,MNI,26,-62,46,26,-62,46,11.72,corrected,-,gaps,fMRI,3,Event-related,Dynamic network mechanisms of relational integration,Journal of Neuroscience
70,"Parkin, B. L., Hellyer, P. J., Leech, R. and Hampshire, A.",2015,18,-,-,visual,nonlinguistic,nonverbal reasoning task,Evaluate (Yes / No),inductive,Positive effect of condition,Inductive,Premotor right,SPM8,MNI,MNI,28,6,52,28,6,52,10.03,corrected,-,gaps,fMRI,3,Event-related,Dynamic network mechanisms of relational integration,Journal of Neuroscience
70,"Parkin, B. L., Hellyer, P. J., Leech, R. and Hampshire, A.",2015,18,-,-,visual,nonlinguistic,nonverbal reasoning task,Evaluate (Yes / No),inductive,Positive effect of condition,Inductive,Premotor left,SPM8,MNI,MNI,-24,8,54,-24,8,54,8.98,corrected,-,gaps,fMRI,3,Event-related,Dynamic network mechanisms of relational integration,Journal of Neuroscience
